product_id,sku_id,name,category,subcategory,brand,price_inr,rating,review_count,inventory_count,availability,is_active,catalog_status,color,material,room,style,unit,description,attributes_json,search_keywords,created_at
PRD43920,FMT03644,Doormat Plush Mouve,Mats,Door Mat,EFIPL,1880,4.9,9,20,in_stock,TRUE,Current,Natural,Microfiber,Guest Room,Classic,NOS,"Doormat Plush Mouve is a classic door mat from EFIPL. It is suitable for guest room use and comes in natural with microfiber finish. Useful near entrances, bathrooms, kitchens, and high-footfall areas.","{""color"": ""Natural"", ""material"": ""Microfiber"", ""room"": ""Guest Room"", ""style"": ""Classic"", ""unit"": ""NOS"", ""size"": ""50X70"", ""series"": ""FW50""}",doormat plush mouve mats door mat efipl natural microfiber guest room classic mat doormat carpet floor entrance anti slip,"June 20, 2023"
PRD57750,FWC136978,Water Colors Iii,Fabric,Curtain Fabric,JDD,1890,4,25,8,in_stock,TRUE,Current,Green,Polyester,Living Room,Modern,MTR,"Water Colors Iii is a modern curtain fabric from JDD. It is suitable for living room use and comes in green with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Green"", ""material"": ""Polyester"", ""room"": ""Living Room"", ""style"": ""Modern"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""386""}",water colors iii fabric curtain fabric jdd green polyester living room modern curtain fabric upholstery cloth drape textile material,"January 29, 2026"
PRD47025,FWC151163,Blockprint Amazon,Fabric,Curtain Fabric,AZ,1900,3.9,11,0,out_of_stock,TRUE,Current,Navy,Linen blend,Hotel Room,Classic,MTR,"Blockprint Amazon is a classic curtain fabric from AZ. It is suitable for hotel room use and comes in navy with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Linen blend"", ""room"": ""Hotel Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""AW - 126""}",blockprint amazon fabric curtain fabric az navy linen blend hotel room classic curtain fabric upholstery cloth drape textile material,"April 22, 2026"
PRD56808,FWC200707,Busan Trivia,Fabric,Curtain Fabric,APS,1940,3.8,11,35,in_stock,TRUE,Current,Ivory,Cotton blend,Office,Minimal,MTR,"Busan Trivia is a minimal curtain fabric from APS. It is suitable for office use and comes in ivory with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Ivory"", ""material"": ""Cotton blend"", ""room"": ""Office"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""BUSA001""}",busan trivia fabric curtain fabric aps ivory cotton blend office minimal curtain fabric upholstery cloth drape textile material,"May 23, 2025"
PRD16657,HDW08371,M Track,Hardware,Curtain Track,ACI,1960,4.1,211,20,in_stock,TRUE,Current,Walnut,Plastic,Hotel Room,Contemporary,NOS,M Track is a contemporary curtain track from ACI. It is suitable for hotel room use and comes in walnut with plastic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Walnut"", ""material"": ""Plastic"", ""room"": ""Hotel Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""size"": ""6FT""}",m track hardware curtain track aci walnut plastic hotel room contemporary curtain rod finial track hardware fittings,"November 28, 2025"
PRD48149,FWC157458,Burgundy Iii Satin Texture Sa 45683Y Foil Print-140 Fabric,Fabric,Curtain Fabric,HICF,1960,3.8,46,8,in_stock,TRUE,Current,Green,Sheer fabric,Guest Room,Minimal,MTR,"Burgundy Iii Satin Texture Sa 45683Y Foil Print-140 Fabric is a minimal curtain fabric from HICF. It is suitable for guest room use and comes in green with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Green"", ""material"": ""Sheer fabric"", ""room"": ""Guest Room"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""335""}",burgundy iii satin texture sa 45683y foil print-140 fabric fabric curtain fabric hicf green sheer fabric guest room minimal curtain fabric upholstery cloth drape textile material,"May 22, 2025"
PRD59935,FWC164185,Dimension,Fabric,Curtain Fabric,Generic,1970,4.2,22,50,in_stock,TRUE,Current,Navy,Jacquard,Bedroom,Scandinavian,MTR,"Dimension is a scandinavian curtain fabric from Generic. It is suitable for bedroom use and comes in navy with jacquard finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Jacquard"", ""room"": ""Bedroom"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""32120""}",dimension fabric curtain fabric nan navy jacquard bedroom scandinavian curtain fabric upholstery cloth drape textile material,"April 30, 2026"
PRD55989,FWC200740,Busan Yuzen,Fabric,Curtain Fabric,APS,2000,4,25,3,low_stock,TRUE,Current,Navy,Velvet,Guest Room,Rustic,MTR,"Busan Yuzen is a rustic curtain fabric from APS. It is suitable for guest room use and comes in navy with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Velvet"", ""room"": ""Guest Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""BUSA034""}",busan yuzen fabric curtain fabric aps navy velvet guest room rustic curtain fabric upholstery cloth drape textile material,"April 20, 2026"
PRD51350,FWC179011,Paroma Upholstery Dhari,Fabric,Curtain Fabric,APS,2000,4.1,3,0,out_of_stock,TRUE,Current,Grey,Cotton blend,Kids Room,Luxury,MTR,"Paroma Upholstery Dhari is a luxury curtain fabric from APS. It is suitable for kids room use and comes in grey with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Grey"", ""material"": ""Cotton blend"", ""room"": ""Kids Room"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""AAA2022PARUP115125""}",paroma upholstery dhari fabric curtain fabric aps grey cotton blend kids room luxury curtain fabric upholstery cloth drape textile material,"July 7, 2025"
PRD33988,FWC222827,Edition - I,Fabric,Curtain Fabric,DDCF,2000,4.5,52,20,in_stock,TRUE,Current,Black,Jacquard,Hotel Room,Luxury,MTR,"Edition - I is a luxury curtain fabric from DDCF. It is suitable for hotel room use and comes in black with jacquard finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Jacquard"", ""room"": ""Hotel Room"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""17""}",edition - i fabric curtain fabric ddcf black jacquard hotel room luxury curtain fabric upholstery cloth drape textile material,"March 7, 2026"
PRD49907,ACC05677,Pn Decor Pn Metal Vase 1057 - Green,Accessories,Artifacts,PWDPL,2010,3.7,4,8,in_stock,TRUE,Current,Green,Ceramic,Bedroom,Contemporary,NOS,Pn Decor Pn Metal Vase 1057 - Green is a contemporary artifacts from PWDPL. It is suitable for bedroom use and comes in green with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Ceramic"", ""room"": ""Bedroom"", ""style"": ""Contemporary"", ""unit"": ""NOS""}",pn decor pn metal vase 1057 - green accessories artifacts pwdpl green ceramic bedroom contemporary decor accessories artifact home styling,"November 18, 2024"
PRD33429,FWC158247,Bling Polo With Foil Print-140 Fabric,Fabric,Curtain Fabric,HICF,2010,3.6,181,50,in_stock,TRUE,Current,Grey,Velvet,Kids Room,Modern,MTR,"Bling Polo With Foil Print-140 Fabric is a modern curtain fabric from HICF. It is suitable for kids room use and comes in grey with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Grey"", ""material"": ""Velvet"", ""room"": ""Kids Room"", ""style"": ""Modern"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""1""}",bling polo with foil print-140 fabric fabric curtain fabric hicf grey velvet kids room modern curtain fabric upholstery cloth drape textile material,"August 28, 2025"
PRD32599,FWC183491,Shiny Sheers,Fabric,Curtain Fabric,JDD,2060,4.5,19,12,in_stock,TRUE,Current,Natural,Jacquard,Balcony,Luxury,MTR,"Shiny Sheers is a luxury curtain fabric from JDD. It is suitable for balcony use and comes in natural with jacquard finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Natural"", ""material"": ""Jacquard"", ""room"": ""Balcony"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""11808""}",shiny sheers fabric curtain fabric jdd natural jacquard balcony luxury curtain fabric upholstery cloth drape textile material,"May 28, 2025"
PRD54209,FWC199181,Cocoon Boucle Boucle Delight Fabric,Fabric,Curtain Fabric,DDHS,2080,3.6,10,35,in_stock,TRUE,Current,Red,Cotton blend,Hotel Room,Classic,MTR,"Cocoon Boucle Boucle Delight Fabric is a classic curtain fabric from DDHS. It is suitable for hotel room use and comes in red with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Red"", ""material"": ""Cotton blend"", ""room"": ""Hotel Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""6""}",cocoon boucle boucle delight fabric fabric curtain fabric ddhs red cotton blend hotel room classic curtain fabric upholstery cloth drape textile material,"April 13, 2026"
PRD39473,FWC250456,Panel World 8 Glorius,Fabric,Curtain Fabric,WLEPL,2080,4.7,91,12,in_stock,TRUE,Current,Maroon,Sheer fabric,Office,Modern,NOS,"Panel World 8 Glorius is a modern curtain fabric from WLEPL. It is suitable for office use and comes in maroon with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Maroon"", ""material"": ""Sheer fabric"", ""room"": ""Office"", ""style"": ""Modern"", ""unit"": ""NOS"", ""size"": ""53''"", ""series"": ""NA""}",panel world 8 glorius fabric curtain fabric wlepl maroon sheer fabric office modern curtain fabric upholstery cloth drape textile material,"March 30, 2026"
PRD31680,ACC04880,Pn Decor Pn Artifact,Accessories,Artifacts,PWDPL,2100,4.3,9,12,in_stock,TRUE,Current,Black,Metal,Kids Room,Luxury,NOS,Pn Decor Pn Artifact is a luxury artifacts from PWDPL. It is suitable for kids room use and comes in black with metal finish. Suitable for residential and hospitality interiors.,"{""color"": ""Black"", ""material"": ""Metal"", ""room"": ""Kids Room"", ""style"": ""Luxury"", ""unit"": ""NOS"", ""series"": ""ARTIFACT0437""}",pn decor pn artifact accessories artifacts pwdpl black metal kids room luxury decor accessories artifact home styling,"August 29, 2024"
PRD55699,FWC168846,Antique Velvet Nampa Multicolour+Foil Print-140 Fabric,Fabric,Curtain Fabric,HICF,2120,4,9,35,in_stock,TRUE,Current,Charcoal,Polyester,Office,Classic,MTR,"Antique Velvet Nampa Multicolour+Foil Print-140 Fabric is a classic curtain fabric from HICF. It is suitable for office use and comes in charcoal with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Charcoal"", ""material"": ""Polyester"", ""room"": ""Office"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""14""}",antique velvet nampa multicolour+foil print-140 fabric fabric curtain fabric hicf charcoal polyester office classic curtain fabric upholstery cloth drape textile material,"March 31, 2025"
PRD34362,ACC05252,Pn Decor Pn Resin Vase,Accessories,Artifacts,PWDPL,2120,4.3,14,50,in_stock,TRUE,Current,Black,Artificial silk,Office,Luxury,NOS,Pn Decor Pn Resin Vase is a luxury artifacts from PWDPL. It is suitable for office use and comes in black with artificial silk finish. Suitable for residential and hospitality interiors.,"{""color"": ""Black"", ""material"": ""Artificial silk"", ""room"": ""Office"", ""style"": ""Luxury"", ""unit"": ""NOS""}",pn decor pn resin vase accessories artifacts pwdpl black artificial silk office luxury decor accessories artifact home styling,"August 29, 2024"
PRD53006,FWC253239,Checkmate Fwpl Na,Fabric,Curtain Fabric,DDCF,2120,4.3,13,8,in_stock,TRUE,Current,Oak,Blackout fabric,Office,Contemporary,MTR,"Checkmate Fwpl is a contemporary curtain fabric from DDCF. It is suitable for office use and comes in oak with blackout fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Oak"", ""material"": ""Blackout fabric"", ""room"": ""Office"", ""style"": ""Contemporary"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""3""}",checkmate fwpl fabric curtain fabric ddcf oak blackout fabric office contemporary curtain fabric upholstery cloth drape textile material,"November 28, 2025"
PRD41544,LIN08077,Bedsheet Maxima Ma-72-D,Linen,Bedsheet,AE,2200,3.4,26,8,in_stock,TRUE,Current,Grey,Microfiber,Living Room,Rustic,NOS,Bedsheet Maxima Ma-72-D is a rustic bedsheet from AE. It is suitable for living room use and comes in grey with microfiber finish. Suitable for residential and hospitality interiors.,"{""color"": ""Grey"", ""material"": ""Microfiber"", ""room"": ""Living Room"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""size"": ""2.74X2.74""}",bedsheet maxima ma-72-d linen bedsheet ae grey microfiber living room rustic bedsheet pillow linen bedding soft furnishing,"November 3, 2021"
PRD56682,FWC194101,Skyweaver Olari,Fabric,Curtain Fabric,APS,2240,4,5,12,in_stock,TRUE,Current,Natural,Blackout fabric,Dining Room,Minimal,MTR,"Skyweaver Olari is a minimal curtain fabric from APS. It is suitable for dining room use and comes in natural with blackout fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Natural"", ""material"": ""Blackout fabric"", ""room"": ""Dining Room"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""116307""}",skyweaver olari fabric curtain fabric aps natural blackout fabric dining room minimal curtain fabric upholstery cloth drape textile material,"May 10, 2025"
PRD56985,FWC253134,Tropical Calm Twine Bergen,Fabric,Curtain Fabric,DDHF,2250,4.4,5,50,in_stock,TRUE,Current,Green,Velvet,Balcony,Minimal,MTR,"Tropical Calm Twine Bergen is a minimal curtain fabric from DDHF. It is suitable for balcony use and comes in green with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Green"", ""material"": ""Velvet"", ""room"": ""Balcony"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""31""}",tropical calm twine bergen fabric curtain fabric ddhf green velvet balcony minimal curtain fabric upholstery cloth drape textile material,"January 12, 2026"
PRD55924,FWC253123,Tropical Calm Twine Giah,Fabric,Curtain Fabric,DDHF,2250,4,29,5,in_stock,TRUE,Current,Navy,Cotton blend,Living Room,Minimal,MTR,"Tropical Calm Twine Giah is a minimal curtain fabric from DDHF. It is suitable for living room use and comes in navy with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Cotton blend"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""20""}",tropical calm twine giah fabric curtain fabric ddhf navy cotton blend living room minimal curtain fabric upholstery cloth drape textile material,"November 30, 2025"
PRD55193,FWC221688,Brush Strokes - Rouge Twine,Fabric,Curtain Fabric,DDHS,2250,3.6,14,50,in_stock,TRUE,Current,Gold,Cotton blend,Kids Room,Luxury,MTR,"Brush Strokes - Rouge Twine is a luxury curtain fabric from DDHS. It is suitable for kids room use and comes in gold with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Gold"", ""material"": ""Cotton blend"", ""room"": ""Kids Room"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""24""}",brush strokes - rouge twine fabric curtain fabric ddhs gold cotton blend kids room luxury curtain fabric upholstery cloth drape textile material,"December 17, 2025"
PRD56553,LIN12773,Mattress Protector Komffy Na,Linen,Mattress Protector,PIPL,2250,4.2,4,0,out_of_stock,TRUE,Current,Pink,Linen,Living Room,Minimal,NOS,Mattress Protector Komffy is a minimal mattress protector from PIPL. It is suitable for living room use and comes in pink with linen finish. Suitable for residential and hospitality interiors.,"{""color"": ""Pink"", ""material"": ""Linen"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""NOS"", ""size"": ""76.5X74X6''"", ""series"": ""NA""}",mattress protector komffy linen mattress protector pipl pink linen living room minimal bedsheet pillow linen bedding soft furnishing,"July 25, 2025"
PRD58712,FWC191962,Tantu Burrow,Fabric,Curtain Fabric,APS,2260,4.1,78,5,in_stock,TRUE,Current,Ivory,Linen blend,Living Room,Minimal,MTR,"Tantu Burrow is a minimal curtain fabric from APS. It is suitable for living room use and comes in ivory with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Ivory"", ""material"": ""Linen blend"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""116118""}",tantu burrow fabric curtain fabric aps ivory linen blend living room minimal curtain fabric upholstery cloth drape textile material,"January 30, 2026"
PRD16657,HDW08396,M Track,Hardware,Curtain Track,ACI,2280,4.7,51,3,low_stock,TRUE,Current,Grey,Plastic,Bedroom,Classic,NOS,M Track is a classic curtain track from ACI. It is suitable for bedroom use and comes in grey with plastic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Grey"", ""material"": ""Plastic"", ""room"": ""Bedroom"", ""style"": ""Classic"", ""unit"": ""NOS"", ""size"": ""9FT""}",m track hardware curtain track aci grey plastic bedroom classic curtain rod finial track hardware fittings,"August 22, 2025"
PRD31808,LIN12449,Bedsheet Spectrum Pd19,Linen,Bedsheet,AE,2290,4.4,77,3,low_stock,TRUE,Current,Charcoal,Polyester blend,Hotel Room,Contemporary,NOS,Bedsheet Spectrum Pd19 is a contemporary bedsheet from AE. It is suitable for hotel room use and comes in charcoal with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Charcoal"", ""material"": ""Polyester blend"", ""room"": ""Hotel Room"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""size"": ""2.74X2.74""}",bedsheet spectrum pd19 linen bedsheet ae charcoal polyester blend hotel room contemporary bedsheet pillow linen bedding soft furnishing,"November 20, 2024"
PRD56321,FWC254496,Shamiana Na,Fabric,Curtain Fabric,ZE,2300,4.3,32,8,in_stock,TRUE,Current,Grey,Velvet,Bedroom,Scandinavian,MTR,"Shamiana is a scandinavian curtain fabric from ZE. It is suitable for bedroom use and comes in grey with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Grey"", ""material"": ""Velvet"", ""room"": ""Bedroom"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""NA""}",shamiana fabric curtain fabric ze grey velvet bedroom scandinavian curtain fabric upholstery cloth drape textile material,"July 25, 2025"
PRD32475,ACC04697,Pn Decor Pn Wall Art,Accessories,Artifacts,PWDPL,2330,4,30,12,in_stock,TRUE,Current,Charcoal,Artificial silk,Office,Modern,NOS,Pn Decor Pn Wall Art is a modern artifacts from PWDPL. It is suitable for office use and comes in charcoal with artificial silk finish. Suitable for residential and hospitality interiors.,"{""color"": ""Charcoal"", ""material"": ""Artificial silk"", ""room"": ""Office"", ""style"": ""Modern"", ""unit"": ""NOS"", ""series"": ""WA0080""}",pn decor pn wall art accessories artifacts pwdpl charcoal artificial silk office modern decor accessories artifact home styling,"August 29, 2024"
PRD56318,FWC253718,Mist Fwpl Na,Fabric,Curtain Fabric,DDCF,2480,4.1,19,1,low_stock,TRUE,Current,Maroon,Sheer fabric,Balcony,Scandinavian,MTR,"Mist Fwpl is a scandinavian curtain fabric from DDCF. It is suitable for balcony use and comes in maroon with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Maroon"", ""material"": ""Sheer fabric"", ""room"": ""Balcony"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""40""}",mist fwpl fabric curtain fabric ddcf maroon sheer fabric balcony scandinavian curtain fabric upholstery cloth drape textile material,"February 9, 2026"
PRD56224,FWC248620,Panel World 7 Cosmic Pw-706 To Pw-710,Fabric,Curtain Fabric,WLEPL,2480,4.1,6,8,in_stock,TRUE,Current,Pink,Sheer fabric,Living Room,Modern,NOS,"Panel World 7 Cosmic Pw-706 To Pw-710 is a modern curtain fabric from WLEPL. It is suitable for living room use and comes in pink with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Pink"", ""material"": ""Sheer fabric"", ""room"": ""Living Room"", ""style"": ""Modern"", ""unit"": ""NOS"", ""size"": ""53''"", ""series"": ""NA""}",panel world 7 cosmic pw-706 to pw-710 fabric curtain fabric wlepl pink sheer fabric living room modern curtain fabric upholstery cloth drape textile material,"May 8, 2025"
PRD56380,FWC198700,Platina Srd 53336 With Foil Print-140 Fabric,Fabric,Curtain Fabric,HICF,2520,4.2,2,35,in_stock,TRUE,Current,Walnut,Jacquard,Guest Room,Traditional,MTR,"Platina Srd 53336 With Foil Print-140 Fabric is a traditional curtain fabric from HICF. It is suitable for guest room use and comes in walnut with jacquard finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Walnut"", ""material"": ""Jacquard"", ""room"": ""Guest Room"", ""style"": ""Traditional"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""16""}",platina srd 53336 with foil print-140 fabric fabric curtain fabric hicf walnut jacquard guest room traditional curtain fabric upholstery cloth drape textile material,"July 12, 2025"
PRD58505,FWC191948,Tantu Tectonic,Fabric,Curtain Fabric,APS,2640,4.2,33,0,out_of_stock,TRUE,Current,Ivory,Sheer fabric,Bedroom,Scandinavian,MTR,"Tantu Tectonic is a scandinavian curtain fabric from APS. It is suitable for bedroom use and comes in ivory with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Ivory"", ""material"": ""Sheer fabric"", ""room"": ""Bedroom"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""116101""}",tantu tectonic fabric curtain fabric aps ivory sheer fabric bedroom scandinavian curtain fabric upholstery cloth drape textile material,"February 27, 2026"
PRD34569,LIN12020,Bedsheet Mouvement,Linen,Bedsheet,SAR,2680,4.5,0,20,in_stock,TRUE,Current,Walnut,Polyester blend,Bedroom,Classic,NOS,Bedsheet Mouvement is a classic bedsheet from SAR. It is suitable for bedroom use and comes in walnut with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Walnut"", ""material"": ""Polyester blend"", ""room"": ""Bedroom"", ""style"": ""Classic"", ""unit"": ""NOS"", ""size"": ""2.74X2.74""}",bedsheet mouvement linen bedsheet sar walnut polyester blend bedroom classic bedsheet pillow linen bedding soft furnishing,"June 24, 2024"
PRD46022,FWC219839,Fabric Library Beige Jordan,Fabric,Curtain Fabric,APS,2700,3.8,31,8,in_stock,TRUE,Current,Beige,Linen blend,Dining Room,Classic,MTR,"Fabric Library Beige Jordan is a classic curtain fabric from APS. It is suitable for dining room use and comes in beige with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Beige"", ""material"": ""Linen blend"", ""room"": ""Dining Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""FLBE042""}",fabric library beige jordan fabric curtain fabric aps beige linen blend dining room classic curtain fabric upholstery cloth drape textile material,"April 21, 2025"
PRD34807,FWC220314,The White Window,Fabric,Curtain Fabric,DDCF,2700,4.5,6,0,out_of_stock,TRUE,Current,White,Polyester,Balcony,Contemporary,MTR,"The White Window is a contemporary curtain fabric from DDCF. It is suitable for balcony use and comes in white with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""White"", ""material"": ""Polyester"", ""room"": ""Balcony"", ""style"": ""Contemporary"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""14""}",the white window fabric curtain fabric ddcf white polyester balcony contemporary curtain fabric upholstery cloth drape textile material,"August 15, 2025"
PRD53983,LIN09158,Bedsheet Florida Battik,Linen,Bedsheet,GPT,2710,4.2,9,3,low_stock,TRUE,Current,Green,Polyester blend,Balcony,Scandinavian,NOS,Bedsheet Florida Battik is a scandinavian bedsheet from GPT. It is suitable for balcony use and comes in green with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Polyester blend"", ""room"": ""Balcony"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""size"": ""2.75X2.75"", ""series"": ""FW50""}",bedsheet florida battik linen bedsheet gpt green polyester blend balcony scandinavian bedsheet pillow linen bedding soft furnishing,"March 16, 2022"
PRD54093,LIN12336,Blanket Single Colorways,Linen,Blanket,GPT,2710,4.1,25,8,in_stock,TRUE,Current,Olive,Polyester blend,Bedroom,Classic,NOS,Blanket Single Colorways is a classic blanket from GPT. It is suitable for bedroom use and comes in olive with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Olive"", ""material"": ""Polyester blend"", ""room"": ""Bedroom"", ""style"": ""Classic"", ""unit"": ""NOS"", ""size"": ""1.60X2.40"", ""series"": ""FW50""}",blanket single colorways linen blanket gpt olive polyester blend bedroom classic bedsheet pillow linen bedding soft furnishing,"October 1, 2024"
PRD56934,SAM06749,Piano Fabric,Samples,Fabric Samples,SAR,2740,4.1,181,12,in_stock,TRUE,Current,Oak,Engineered wood,Office,Traditional,NOS,Piano Fabric is a traditional fabric samples from SAR. It is suitable for office use and comes in oak with engineered wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Oak"", ""material"": ""Engineered wood"", ""room"": ""Office"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",piano fabric samples fabric samples sar oak engineered wood office traditional home decor furniture interiors,"March 31, 2025"
PRD55967,FLG01340,Laminate Wooden Flooring Easy,Flooring,Wooden Flooring,PV,2740,4.2,63,12,in_stock,TRUE,Current,Brown,Glass,Office,Traditional,BOX,Laminate Wooden Flooring Easy is a traditional wooden flooring from PV. It is suitable for office use and comes in brown with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Brown"", ""material"": ""Glass"", ""room"": ""Office"", ""style"": ""Traditional"", ""unit"": ""BOX"", ""size"": ""20.35SQFT/BOX""}",laminate wooden flooring easy flooring wooden flooring pv brown glass office traditional home decor furniture interiors,"November 12, 2025"
PRD57477,SAM08093,Sirocco Fabric,Samples,Fabric Samples,SAR,2750,4.2,32,0,out_of_stock,TRUE,Current,White,Fabric,Hotel Room,Traditional,NOS,Sirocco Fabric is a traditional fabric samples from SAR. It is suitable for hotel room use and comes in white with fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""White"", ""material"": ""Fabric"", ""room"": ""Hotel Room"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",sirocco fabric samples fabric samples sar white fabric hotel room traditional home decor furniture interiors,"January 16, 2026"
PRD48546,LIN11351,Bedsheet Icon Ic82,Linen,Bedsheet,AE,2750,4.4,5,12,in_stock,TRUE,Current,Brown,Polyester blend,Bedroom,Contemporary,NOS,Bedsheet Icon Ic82 is a contemporary bedsheet from AE. It is suitable for bedroom use and comes in brown with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Brown"", ""material"": ""Polyester blend"", ""room"": ""Bedroom"", ""style"": ""Contemporary"", ""unit"": ""NOS"", ""size"": ""2.74X2.74"", ""series"": ""08-2023""}",bedsheet icon ic82 linen bedsheet ae brown polyester blend bedroom contemporary bedsheet pillow linen bedding soft furnishing,"August 22, 2023"
